year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
2041,0,25.3,43.83,48,0.545,35,98,0,0,54.75,0,100,0,0,88.25,0,0,100,0,0,88.25
2042,0,25.3,43.83,48,0.54,35,98,0,0,57,0,100,0,0,89,0,0,100,0,0,89
2043,0,25.3,43.83,48,0.535,35,98,0,0,59.25,0,100,0,0,89.75,0,0,100,0,0,89.75
2044,0,25.3,43.83,48,0.53,35,98,0,0,61.5,0,100,0,0,90.5,0,0,100,0,0,90.5
2045,0,25.3,43.83,48,0.525,35,98,0,0,63.75,0,100,0,0,91.25,0,0,100,0,0,91.25
2046,0,25.3,43.83,48,0.52,35,98,0,0,66,0,100,0,0,92,0,0,100,0,0,92
2047,0,25.3,44.83,49,0.515,35,98,0,0,68.25,0,100,0,0,92.75,0,0,100,0,0,92.75
2048,0,25.3,44.83,49,0.51,35,98,0,0,70.5,0,100,0,0,93.5,0,0,100,0,0,93.5
2049,0,25.3,44.83,49,0.505,35,98,0,0,72.75,0,100,0,0,94.25,0,0,100,0,0,94.25
2050,0,25.3,44.83,49,0.5,38,98,0,0,75,0,100,0,0,95,0,0,100,0,0,95
