,PERC,SHJ,TOPCon
2020,3.4838147771810126,7.911162723181883,5.9152271737552615
2021,3.342284801858034,7.479314849760487,5.668456960371606
2022,3.2007548265350554,7.0474669763390905,5.421686746987952
2023,3.0592248512120768,6.6156191029176945,5.174916533604296
2024,2.917694875889098,6.183771229496298,4.928146320220641
2025,2.7761649005661195,5.751923356074902,4.681376106836986
2026,2.634634925243141,5.320075482653506,4.434605893453331
2027,2.4931049499201623,4.888227609232109,4.187835680069676
2028,2.3515749745971837,4.456379735810713,3.941065466686021
2029,2.210044999274205,4.024531862389317,3.694295253302366
2030,2.0685150239512264,3.5926839889679196,3.4475250399187107
2031,2.0376687472782695,3.5582087385687324,3.4148642763826387
2032,2.0068224706053126,3.5237334881695452,3.3822035128465666
2033,1.9759761939323557,3.4892582377703585,3.3495427493104946
2034,1.945129917259399,3.4547829873711713,3.3168819857744225
2035,1.914283640586442,3.420307736971984,3.284221222238351
2036,1.8834373639134852,3.385832486572797,3.251560458702279
2037,1.8525910872405282,3.3513572361736097,3.2188996951662068
2038,1.8217448105675713,3.316881985774423,3.1862389316301347
2039,1.7908985338946146,3.2824067353752358,3.1535781680940627
2040,1.7600522572216577,3.2479314849760486,3.1209174045579906
2041,1.7292059805487008,3.2134562345768614,3.0882566410219185
2042,1.6983597038757439,3.1789809841776746,3.0555958774858465
2043,1.667513427202787,3.1445057337784874,3.0229351139497744
2044,1.63666715052983,3.1100304833793,2.9902743504137024
2045,1.605820873856873,3.075555232980113,2.9576135868776303
2046,1.5749745971839162,3.041079982580926,2.9249528233415587
2047,1.5441283205109593,3.0066047321817386,2.892292059805486
2048,1.5132820438380026,2.972129481782552,2.8596312962694146
2049,1.4824357671650457,2.9376542313833647,2.8269705327333425
2050,1.4515894904920887,2.9031789809841775,2.7943097691972705
